,Sentence #,Word,Tag
55957,2104,20,number
55958,2104,h,condition-unit
55959,2104,.,null
55960,2105,The,null
55961,2105,jelly,null
55962,2105,-,null
55963,2105,like,null
55964,2105,product,unspecified-material
55965,2105,was,null
55966,2105,dried,operation
55967,2105,at,null
55968,2105,60,number
55969,2105,degC,condition-unit
55970,2105,12,number
55971,2105,h,condition-unit
55972,2105,in,null
55973,2105,a,null
55974,2105,vacuum,condition-misc
55975,2105,.,null
55976,2106,The,null
55977,2106,obtained,null
55978,2106,precursor,unspecified-material
55979,2106,was,null
55980,2106,thoroughly,null
55981,2106,ground,operation
55982,2106,and,null
55983,2106,mixed,operation
55984,2106,with,null
55985,2106,starch,material-descriptor
55986,2106,suspension,unspecified-material
55987,2106,with,null
55988,2106,a,null
55989,2106,weight,amount-unit
55990,2106,ratio,amount-unit
55991,2106,of,null
55992,2106,Li2MnSiO4,target
55993,2106,:,target
55994,2106,C,target
55995,2106,of,null
55996,2106,2,number
55997,2106,:,number
55998,2106,1,number
55999,2106,.,null
56000,2107,After,null
56001,2107,stirring,operation
56002,2107,at,null
56003,2107,40,number
56004,2107,degC,condition-unit
56005,2107,for,null
56006,2107,5,number
56007,2107,h,condition-unit
56008,2107,",",null
56009,2107,the,null
56010,2107,mixture,unspecified-material
56011,2107,was,null
56012,2107,dried,operation
56013,2107,at,null
56014,2107,60,number
56015,2107,degC,condition-unit
56016,2107,for,null
56017,2107,12,number
56018,2107,h,condition-unit
56019,2107,.,null
56020,2108,The,null
56021,2108,dried,null
56022,2108,product,unspecified-material
56023,2108,was,null
56024,2108,heat,operation
56025,2108,treated,operation
56026,2108,at,null
56027,2108,450,number
56028,2108,degC,condition-unit
56029,2108,for,null
56030,2108,2,number
56031,2108,h,condition-unit
56032,2108,and,null
56033,2108,then,null
56034,2108,700,number
56035,2108,degC,condition-unit
56036,2108,for,null
56037,2108,10,number
56038,2108,h,condition-unit
56039,2108,in,null
56040,2108,Ar,gas
56041,2108,(,null
56042,2108,95,number
56043,2108,%,amount-unit
56044,2108,),null
56045,2108,/,null
56046,2108,H2,gas
56047,2108,(,null
56048,2108,5,number
56049,2108,%,amount-unit
56050,2108,),null
56051,2108,atmosphere,null
56052,2108,to,null
56053,2108,obtain,null
56054,2108,Li2MnSiO4,material
56055,2108,with,null
56056,2108,carbon,nonrecipe-material
56057,2108,coating,property-misc
56058,2108,and,null
56059,2108,Ni2+,nonrecipe-material
56060,2108,doping,property-misc
56061,2108,.,null
56062,2109,A,null
56063,2109,robust,null
56064,2109,",",null
56065,2109,gravure,property-misc
56066,2109,-,property-misc
56067,2109,printed,property-misc
56068,2109,",",null
56069,2109,silver,target
56070,2109,nanowire,target
56071,2109,/,target
56072,2109,metal,target
56073,2109,oxide,target
56074,2109,hybrid,property-misc
56075,2109,electrode,property-misc
56076,2109,for,null
56077,2109,high,null
56078,2109,-,null
56079,2109,throughput,null
56080,2109,patterned,null
56081,2109,transparent,null
56082,2109,conductors,null
56083,2109,.,null
56084,2110,Ag,precursor
56085,2110,NWs,precursor
56086,2110,dispersed,operation
56087,2110,in,null
56088,2110,ethanol,solvent
56089,2110,were,null
56090,2110,purchased,operation
56091,2110,from,null
56092,2110,Blue,brand
56093,2110,Nano,brand
56094,2110,Inc.,brand
56095,2110,(,null
56096,2110,average,property-type
56097,2110,diameter,property-type
56098,2110,D,null
56099,2110,=,null
56100,2110,33,number
56101,2110,nm,property-unit
56102,2110,",",null
56103,2110,average,property-type
56104,2110,length,property-type
56105,2110,=,null
56106,2110,14,number
56107,2110,μm,property-unit
56108,2110,),null
56109,2110,.,null
56110,2111,Glass,apparatus-descriptor
56111,2111,substrates,synthesis-apparatus
56112,2111,(,null
56113,2111,1,number
56114,2111,mm,apparatus-unit
56115,2111,thick,apparatus-property-type
56116,2111,),null
56117,2111,were,null
56118,2111,obtained,operation
56119,2111,from,null
56120,2111,VWR,brand
56121,2111,Scientific,brand
56122,2111,.,brand
56123,2112,Planarized,apparatus-descriptor
56124,2112,polyethylene,apparatus-descriptor
56125,2112,naphthalate,apparatus-descriptor
56126,2112,substrates,synthesis-apparatus
56127,2112,(,null
56128,2112,PEN,synthesis-apparatus
56129,2112,),null
56130,2112,were,null
56131,2112,provided,operation
56132,2112,by,null
56133,2112,Dupont,brand
56134,2112,Teijin,brand
56135,2112,Films,brand
56136,2112,.,brand
56137,2113,All,null
56138,2113,solvents,unspecified-material
56139,2113,and,null
56140,2113,sol,material-descriptor
56141,2113,-,material-descriptor
56142,2113,gel,material-descriptor
56143,2113,precursors,unspecified-material
56144,2113,were,null
56145,2113,obtained,operation
56146,2113,from,null
56147,2113,Sigma,brand
56148,2113,Aldrich,brand
56149,2113,.,null
56150,2114,IZO,target
56151,2114,/,target
56152,2114,Ag,target
56153,2114,NW,target
56154,2114,composite,material-descriptor
56155,2114,inks,material-descriptor
56156,2114,were,null
56157,2114,prepared,operation
56158,2114,from,null
56159,2114,a,null
56160,2114,mixture,material-descriptor
56161,2114,of,null
56162,2114,Ag,precursor
56163,2114,NWs,precursor
56164,2114,dispersed,operation
56165,2114,in,null
56166,2114,ethanol,solvent
56167,2114,and,null
56168,2114,IZO,precursor
56169,2114,sol,material-descriptor
56170,2114,-,material-descriptor
56171,2114,gel,material-descriptor
56172,2114,precursors,material-descriptor
56173,2114,(,null
56174,2114,Indium,precursor
56175,2114,Acetate,precursor
56176,2114,",",null
56177,2114,99.99,number
56178,2114,%,amount-unit
56179,2114,",",null
56180,2114,Zinc,precursor
56181,2114,Acetate,precursor
56182,2114,dehydrate,precursor
56183,2114,",",null
56184,2114,99.99,number
56185,2114,%,amount-unit
56186,2114,),null
56187,2114,dissolved,operation
56188,2114,in,null
56189,2114,a,null
56190,2114,2,number
56191,2114,:,number
56192,2114,1,number
56193,2114,mixture,material-descriptor
56194,2114,(,null
56195,2114,volume,amount-unit
56196,2114,ratio,amount-unit
56197,2114,),null
56198,2114,of,null
56199,2114,2-methoxyethanol,precursor
56200,2114,and,null
56201,2114,monoethanolamine,precursor
56202,2114,.,null
56203,2115,The,null
56204,2115,sol,material-descriptor
56205,2115,-,material-descriptor
56206,2115,gel,material-descriptor
56207,2115,precursor,unspecified-material
56208,2115,ink,material-descriptor
56209,2115,was,null
56210,2115,sonicated,operation
56211,2115,for,null
56212,2115,1,number
56213,2115,hour,condition-unit
56214,2115,until,null
56215,2115,complete,condition-misc
56216,2115,dissolution,operation
56217,2115,occurred,null
56218,2115,",",null
56219,2115,and,null
56220,2115,the,null
56221,2115,solution,unspecified-material
56222,2115,was,null
56223,2115,subsequently,null
56224,2115,filtered,operation
56225,2115,through,null
56226,2115,a,null
56227,2115,0.2,number
56228,2115,μm,apparatus-unit
56229,2115,PTFE,apparatus-descriptor
56230,2115,filter,synthesis-apparatus
56231,2115,before,null
56232,2115,mixing,operation
56233,2115,with,null
56234,2115,the,null
56235,2115,Ag,precursor
56236,2115,NW,precursor
56237,2115,dispersion,operation
56238,2115,.,null
56239,2116,During,null
56240,2116,storage,null
56241,2116,in,null
56242,2116,a,null
56243,2116,dry,null
56244,2116,environment,null
56245,2116,",",null
56246,2116,the,null
56247,2116,ink,material
56248,2116,remained,operation
56249,2116,stably,condition-misc
56250,2116,dispersed,operation
56251,2116,for,null
56252,2116,more,null
56253,2116,than,null
56254,2116,one,number
56255,2116,month,condition-unit
56256,2116,.,null
56257,2117,The,null
56258,2117,nano-Li4Ti5O12,target
56259,2117,/,target
56260,2117,CNTs,target
56261,2117,composite,property-misc
56262,2117,was,null
56263,2117,prepared,operation
56264,2117,by,null
56265,2117,a,null
56266,2117,liquid,meta
56267,2117,phase,meta
56268,2117,deposition,meta
56269,2117,method,meta
56270,2117,.,null
56271,2118,Typically,null
56272,2118,",",null
56273,2118,0.3,number
56274,2118,g,amount-unit
56275,2118,purified,material-descriptor
56276,2118,CNTs,precursor
56277,2118,were,null
56278,2118,dispersed,operation
56279,2118,in,null
56280,2118,24,number
56281,2118,mL,amount-unit
56282,2118,ethanol,solvent
56283,2118,with,null
56284,2118,sonication,operation
56285,2118,for,null
56286,2118,1,number
56287,2118,h,condition-unit
56288,2118,and,null
56289,2118,then,null
56290,2118,10.2,number
56291,2118,g,amount-unit
56292,2118,tetrabutyl,precursor
56293,2118,titanate,precursor
56294,2118,was,null
56295,2118,added,operation
56296,2118,under,null
56297,2118,vigorous,null
56298,2118,magnetic,null
56299,2118,stirring,operation
56300,2118,.,null
56301,2119,1.6632,number
56302,2119,g,amount-unit
56303,2119,lithium,precursor
56304,2119,acetate,precursor
56305,2119,was,null
56306,2119,dissolved,operation
56307,2119,into,null
56308,2119,26,number
56309,2119,mL,amount-unit
56310,2119,of,null
56311,2119,ethanol,solvent
56312,2119,-,null
56313,2119,water,solvent
56314,2119,mixture,material-descriptor
56315,2119,(,null
56316,2119,12,number
56317,2119,:,number
56318,2119,1,number
56319,2119,in,amount-unit
56320,2119,volume,amount-unit
56321,2119,),null
56322,2119,and,null
56323,2119,slowly,null
56324,2119,dropped,operation
56325,2119,into,null
56326,2119,the,null
56327,2119,above,null
56328,2119,suspension,unspecified-material
56329,2119,.,null
56330,2120,After,null
56331,2120,24,number
56332,2120,h,condition-unit
56333,2120,continuous,null
56334,2120,stirring,operation
56335,2120,",",null
56336,2120,the,null
56337,2120,mixture,unspecified-material
56338,2120,was,null
56339,2120,aged,operation
56340,2120,at,null
56341,2120,60,number
56342,2120,degC,condition-unit
56343,2120,over,null
56344,2120,60,number
56345,2120,h,condition-unit
56346,2120,to,null
56347,2120,remove,null
56348,2120,solvents,unspecified-material
56349,2120,gradually,null
56350,2120,and,null
56351,2120,ground,operation
56352,2120,in,null
56353,2120,a,null
56354,2120,mortar,synthesis-apparatus
56355,2120,.,null
56356,2121,The,null
56357,2121,precursor,unspecified-material
56358,2121,was,null
56359,2121,calcined,operation
56360,2121,at,null
56361,2121,900,number
56362,2121,degC,condition-unit
56363,2121,under,null
56364,2121,N2,gas
56365,2121,for,null
56366,2121,1,number
56367,2121,h,condition-unit
56368,2121,with,null
56369,2121,a,null
56370,2121,heating,condition-type
56371,2121,rate,condition-type
56372,2121,of,null
56373,2121,5,number
56374,2121,degC,condition-unit
56375,2121,min-1,condition-unit
56376,2121,to,null
56377,2121,obtain,null
56378,2121,the,null
56379,2121,nano-Li4Ti5O12,target
56380,2121,/,target
56381,2121,CNTs,target
56382,2121,composite,property-misc
56383,2121,.,null
56384,2122,A,null
56385,2122,novel,null
56386,2122,hydrogen,null
56387,2122,peroxide,null
56388,2122,sensor,null
56389,2122,based,null
56390,2122,on,null
56391,2122,multiwalled,property-misc
56392,2122,carbon,target
56393,2122,nanotubes,property-misc
56394,2122,/,property-misc
56395,2122,poly(pyrocatechol,property-misc
56396,2122,violet,property-misc
56397,2122,),property-misc
56398,2122,-,null
56399,2122,modified,null
56400,2122,glassy,null
56401,2122,carbon,null
56402,2122,electrode,property-misc
56403,2122,.,null
56404,2123,MWCNTs,precursor
56405,2123,(,null
56406,2123,95,number
56407,2123,%,amount-unit
56408,2123,purity,amount-misc
56409,2123,),null
56410,2123,were,null
56411,2123,purchased,operation
56412,2123,from,null
56413,2123,Chengdu,brand
56414,2123,Institute,brand
56415,2123,of,brand
56416,2123,Organic,brand
56417,2123,Chemistry,brand
56418,2123,of,brand
56419,2123,Academy,brand
56420,2123,of,brand
56421,2123,Sciences,brand
56422,2123,and,null
56423,2123,synthesized,operation
56424,2123,by,null
56425,2123,chemical,meta
56426,2123,vapor,meta
56427,2123,deposition,meta
56428,2123,.,null
56429,2124,PCV,precursor
56430,2124,was,null
56431,2124,obtained,operation
56432,2124,from,null
56433,2124,the,null
56434,2124,Jiangsu,brand
56435,2124,Chemical,brand
56436,2124,Company,brand
56437,2124,(,null
56438,2124,China,null
56439,2124,),null
56440,2124,.,null
56441,2125,H2O2,precursor
56442,2125,and,null
56443,2125,other,null
56444,2125,chemicals,unspecified-material
56445,2125,were,null
56446,2125,of,null
56447,2125,analytical,amount-misc
56448,2125,grade,amount-misc
56449,2125,and,null
56450,2125,were,null
56451,2125,obtained,operation
56452,2125,from,null
56453,2125,Shanghai,brand
56454,2125,Chemical,brand
56455,2125,Reagent,brand
56456,2125,(,null
56457,2125,Shanghai,null
56458,2125,",",null
56459,2125,China,null
56460,2125,),null
56461,2125,used,operation
56462,2125,without,condition-misc
56463,2125,further,null
56464,2125,purification,operation
56465,2125,.,null
56466,2126,Voltammetric,null
56467,2126,experiments,null
56468,2126,were,null
56469,2126,carried,null
56470,2126,out,null
56471,2126,in,null
56472,2126,solutions,unspecified-material
56473,2126,deaerated,operation
56474,2126,by,null
56475,2126,pure,material-descriptor
56476,2126,nitrogen,gas
56477,2126,.,null
56478,2127,The,null
56479,2127,phosphate,material
56480,2127,buffer,material-descriptor
56481,2127,solution,material-descriptor
56482,2127,(,null
56483,2127,PBS,material
56484,2127,",",null
56485,2127,0.1,number
56486,2127,M,amount-unit
56487,2127,),null
56488,2127,was,null
56489,2127,prepared,operation
56490,2127,by,null
56491,2127,0.1,number
56492,2127,M,amount-unit
56493,2127,KH2PO4,precursor
56494,2127,and,null
56495,2127,0.1,number
56496,2127,M,amount-unit
56497,2127,K2HPO4,precursor
56498,2127,",",null
56499,2127,and,null
56500,2127,then,null
56501,2127,adjusted,operation
56502,2127,the,null
56503,2127,pH,condition-unit
56504,2127,with,null
56505,2127,0.1,number
56506,2127,M,amount-unit
56507,2127,H3PO4,material
56508,2127,and,null
56509,2127,0.1,number
56510,2127,M,amount-unit
56511,2127,KOH,material
56512,2127,solutions,material-descriptor
56513,2127,.,null
56514,2128,All,null
56515,2128,the,null
56516,2128,solutions,unspecified-material
56517,2128,were,null
56518,2128,prepared,operation
56519,2128,with,null
56520,2128,doubly,material-descriptor
56521,2128,distilled,material-descriptor
56522,2128,water,solvent
56523,2128,",",null
56524,2128,and,null
56525,2128,all,null
56526,2128,experiments,null
56527,2128,were,null
56528,2128,conducted,operation
56529,2128,at,null
56530,2128,the,null
56531,2128,room,condition-misc
56532,2128,temperature,condition-misc
56533,2128,.,null
56534,2129,Synthesis,null
56535,2129,and,null
56536,2129,characterization,null
56537,2129,of,null
56538,2129,acrylic,property-misc
56539,2129,rubber,target
56540,2129,/,target
56541,2129,silica,target
56542,2129,hybrid,target
56543,2129,composites,property-misc
56544,2129,prepared,null
56545,2129,by,null
56546,2129,sol,meta
56547,2129,-,meta
56548,2129,gel,meta
56549,2129,technique,null
56550,2129,.,null
56551,2130,Acrylic,material-descriptor
56552,2130,rubber,precursor
56553,2130,(,null
56554,2130,ACM,precursor
56555,2130,",",null
56556,2130,Nipol,brand
56557,2130,AR51,brand
56558,2130,",",null
56559,2130,density,property-type
56560,2130,at,null
56561,2130,25degC,property-type
56562,2130,=,null
56563,2130,1100,number
56564,2130,kg,property-unit
56565,2130,/,property-unit
56566,2130,cm3,property-unit
56567,2130,",",null
56568,2130,Mooney,property-type
56569,2130,viscosity,property-type
56570,2130,",",null
56571,2130,ML1+4,property-unit
56572,2130,at,null
56573,2130,100degC,property-type
56574,2130,=,null
56575,2130,51,number
56576,2130,),null
56577,2130,was,null
56578,2130,obtained,operation
56579,2130,from,null
56580,2130,Nippon,brand
56581,2130,Zeon,brand
56582,2130,Co.,brand
56583,2131,Ltd.,brand
56584,2131,(,null
56585,2131,Tokyo,null
56586,2131,",",null
56587,2131,Japan,null
56588,2131,),null
56589,2131,.,null
56590,2132,It,null
56591,2132,was,null
56592,2132,reported,null
56593,2132,to,null
56594,2132,have,null
56595,2132,epoxy,nonrecipe-material
56596,2132,cure,nonrecipe-material
56597,2132,site,null
56598,2132,and,null
56599,2132,was,null
56600,2132,made,null
56601,2132,from,null
56602,2132,ethyl,nonrecipe-material
56603,2132,acrylate,nonrecipe-material
56604,2132,monomer,material-descriptor
56605,2132,.,null
56606,2133,Tetraethoxysilane,precursor
56607,2133,(,null
56608,2133,TEOS,precursor
56609,2133,",",null
56610,2133,density,property-type
56611,2133,=,null
56612,2133,930,number
56613,2133,kg,property-unit
56614,2133,/,property-unit
56615,2133,m3,property-unit
56616,2133,),null
56617,2133,was,null
56618,2133,procured,operation
56619,2133,from,null
56620,2133,Acros,brand
56621,2133,Organics,brand
56622,2133,(,null
56623,2133,USA,null
56624,2133,),null
56625,2133,.,null
56626,2134,Tetrahydrofuran,solvent
56627,2134,(,null
56628,2134,THF,solvent
56629,2134,",",null
56630,2134,99,number
56631,2134,%,amount-unit
56632,2134,pure,amount-misc
56633,2134,),null
56634,2134,was,null
56635,2134,purchased,operation
56636,2134,from,null
56637,2134,Merck,brand
56638,2134,(,null
56639,2134,India,null
56640,2134,),null
